id,screen_name,text,url,timestamp,choose_one_category,crisis_related,choose_one_category_a1,choose_one_category_a2,choose_one_category_a3
721737532648603648,shroats,@cher Step on them.👢👡👠,https://www.twitter.com/shroats/status/721737532648603648,2016-04-17 16:30:11,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721695016364675072,SorinaND,@fuckmeupgoodhes Just try to get evil out of u and be a better person!,https://www.twitter.com/SorinaND/status/721695016364675072,2016-04-17 13:41:15,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721706130376757248,XxBestmistakex,@jacobsartorius hiii abe,https://www.twitter.com/XxBestmistakex/status/721706130376757248,2016-04-17 14:25:24,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721579869809684480,khobor365,41 people died of 7.8 magnitude earthquake in Ecuador https://t.co/YAduPbLxSM https://t.co/AIbSIZvWOj,https://www.twitter.com/khobor365/status/721579869809684480,2016-04-17 06:03:41,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721616998686466048,MianUzairAbid11,#Ecuador My and all Pakistan prayers are with The people effected in massive earthquake.....,https://www.twitter.com/MianUzairAbid11/status/721616998686466048,2016-04-17 08:31:14,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721568686222503936,diyanshi611,@narendramodi thanku,https://www.twitter.com/diyanshi611/status/721568686222503936,2016-04-17 05:19:15,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721713421574672389,laurendevine63,@kourtneykardash @hannahrein1613,https://www.twitter.com/laurendevine63/status/721713421574672389,2016-04-17 14:54:23,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721449712461746176,edukoffer,@WhoIsRezende @camilacabello97 q gay cris q,https://www.twitter.com/edukoffer/status/721449712461746176,2016-04-16 21:26:29,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721691137153634304,TBeuree,This really breaks my heart ὢ5 praying for the safety of our friends in Ecuador ❤️  https://t.co/ZpQy5FOlJY,https://www.twitter.com/TBeuree/status/721691137153634304,2016-04-17 13:25:50,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721609797263605760,rajatdhar1,Powerful earthquake kills at least 77 in Ecuador - The quake was centred 27 kilometres south-southeast of Muisn... https://t.co/DReSPLbouF,https://www.twitter.com/rajatdhar1/status/721609797263605760,2016-04-17 08:02:37,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721614252214194176,Uhane_Hawaii,"#Hawaii News: Ecuador earthquake: 77 killed, hundreds injured https://t.co/XmEs4VMRSE",https://www.twitter.com/Uhane_Hawaii/status/721614252214194176,2016-04-17 08:20:19,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721711133405523969,janinenatt,At least 28 dead after 7.8 earthquake rocks #Ecuador #Ecuador... https://t.co/p8VJjsLceg,https://www.twitter.com/janinenatt/status/721711133405523969,2016-04-17 14:45:17,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721592458770063364,GlobetrotterSam,What's up with the earthquakes around the ἰE in the past week? #EcuadorEarthquake,https://www.twitter.com/GlobetrotterSam/status/721592458770063364,2016-04-17 06:53:43,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721670221032001536,mickyrobbo7,⚡️ “Scores dead in Ecuador after 7.8-magnitude earthquake ”  https://t.co/abTg4tDshc,https://www.twitter.com/mickyrobbo7/status/721670221032001536,2016-04-17 12:02:43,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
1040085017773236224,leaconner,@nick_ponton Because. Waffles.,https://www.twitter.com/leaconner/status/1040085017773236224,2018-09-13 03:49:26,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1039588108021497858,Charlotte_R97,@BoJackHorseman @Mariachrisa3,https://www.twitter.com/Charlotte_R97/status/1039588108021497858,2018-09-11 18:54:54,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721600847776509953,VasanthaR2016,Powerful earthquake kills 77 in Ecuador https://t.co/85qbbFFDbE via @ReutersUK,https://www.twitter.com/VasanthaR2016/status/721600847776509953,2016-04-17 07:27:03,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721718608410386432,Barronak,Ecuador death toll rises to 233 after powerful #earthquake https://t.co/g3nlrctxyc,https://www.twitter.com/Barronak/status/721718608410386432,2016-04-17 15:14:59,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721611298912538624,KWarren365,@HarryRDominguez @westhamtransfer then i realised hes from Ecuador.,https://www.twitter.com/KWarren365/status/721611298912538624,2016-04-17 08:08:35,donation_needs_or_offers_or_volunteering_services,yes,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services
721595598261108736,unisdr,"77 dead, 100s injured in 7.8 magnitude #Guayaquil #earthquake in #Ecuador #tsunami threat over #switch2sendai https://t.co/jPUFjdGBXM",https://www.twitter.com/unisdr/status/721595598261108736,2016-04-17 07:06:11,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721690579734827008,Report24CA,Massive 7.8magnitude earthquake kills at least 28 in Ecuador. https://t.co/ZzWKLLzR6a https://t.co/OfckNJ2ldn,https://www.twitter.com/Report24CA/status/721690579734827008,2016-04-17 13:23:37,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721620434135969792,mcgavin8819,@acdcjacko @_typicalanna greedy with all those tickets 😂😂,https://www.twitter.com/mcgavin8819/status/721620434135969792,2016-04-17 08:44:53,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721720199607672832,GeographySTAHS,Y12 and 13 Tectonics: Ecuador earthquake: Death toll rises to 233 https://t.co/Qqa0U70SNg,https://www.twitter.com/GeographySTAHS/status/721720199607672832,2016-04-17 15:21:19,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721564563557257216,Henry_Hill,@BungieHelp send your support to your guardians in Ecuador #earthquake,https://www.twitter.com/Henry_Hill/status/721564563557257216,2016-04-17 05:02:52,donation_needs_or_offers_or_volunteering_services,yes,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services
721573271708254208,ChristineMiller,"Top story: Powerful 7.8-magnitude earthquake strikes Ecuador's coast, topples b… https://t.co/XVkpGRSAI0, see more https://t.co/sPcPmzHc6y",https://www.twitter.com/ChristineMiller/status/721573271708254208,2016-04-17 05:37:28,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721591231168380928,tsubomi_cocomiu,@BBCBreaking Why so many earthquakes on this planet recently? 🌎,https://www.twitter.com/tsubomi_cocomiu/status/721591231168380928,2016-04-17 06:48:50,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040367337034133505,superafrican_1,@TeezySoSkep @azirat13,https://www.twitter.com/superafrican_1/status/1040367337034133505,2018-09-13 22:31:16,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1032795415933059072,GabyBTSKook,@Hi93904668 @BigHitEnt 😍😍😍😍,https://www.twitter.com/GabyBTSKook/status/1032795415933059072,2018-08-24 01:03:10,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721649027889147904,wess_stafford,Breathe a prayer for our beloved Ecuador in this earthquake devastation. God be merciful and let your church shine in the darkness!,https://www.twitter.com/wess_stafford/status/721649027889147904,2016-04-17 10:38:30,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721679042777231360,community_scene,Honolulu: No tsunami threat to Hawaii after large earthquake near Ecuador https://t.co/AUqOW5mAcj #communityscene,https://www.twitter.com/community_scene/status/721679042777231360,2016-04-17 12:37:46,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721669864243335169,9ontheturn,"4 huge earthquakes (Japan x 2, Ecuador, Tonga) in last 3 days = not good #earthquake  https://t.co/fYvzKPerSc",https://www.twitter.com/9ontheturn/status/721669864243335169,2016-04-17 12:01:18,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721619564921020416,Pietros1,@acdc Will all shows now start at midnight?,https://www.twitter.com/Pietros1/status/721619564921020416,2016-04-17 08:41:25,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721611710210117633,Anmol_Aleena,"#Pakistan, #Japan now #earthquake in #Ecuador..  O ALLAH, HAVE MERCY ON US! ὤFὤF  #JapanEarthquake #EcuadorEarthquake #PrayForEcuador",https://www.twitter.com/Anmol_Aleena/status/721611710210117633,2016-04-17 08:10:13,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721639916191387648,DailyWorldChd,"Major earthquake rocks Ecuador, killing at least 41 - https://t.co/zF6cTQbkKp",https://www.twitter.com/DailyWorldChd/status/721639916191387648,2016-04-17 10:02:18,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721681997307973632,Asudem,Tragic!⚡️ “Scores dead in Ecuador after 7.8-magnitude earthquake ”  https://t.co/jTp0uclvQi,https://www.twitter.com/Asudem/status/721681997307973632,2016-04-17 12:49:31,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721579432897613824,byrnemj1972,Ecuador earthquake of 7.8 magnitude kills dozens - https://t.co/Dm8GvYi9sG #earthquake #casestudy compare impacts to Japan geoggers,https://www.twitter.com/byrnemj1972/status/721579432897613824,2016-04-17 06:01:57,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721669347463274497,Oscarlealrosa,Facebook activates Safety Check feature following major earthquake in Ecuador https://t.co/ZueY5xq1y3,https://www.twitter.com/Oscarlealrosa/status/721669347463274497,2016-04-17 11:59:15,donation_needs_or_offers_or_volunteering_services,yes,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services
721626394770411520,botha81,@RehmanSid Dear God be with those affected,https://www.twitter.com/botha81/status/721626394770411520,2016-04-17 09:08:34,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721583408128921600,DefJef413,Deadly earthquake in #Ecuador . Pray for them. The media don't care about em only for America and western Europe...,https://www.twitter.com/DefJef413/status/721583408128921600,2016-04-17 06:17:45,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721601749761527808,Astri243,Dozens killed as magnitude 7.8 earthquake hits Ecuador https://t.co/Svkf14Y2RB,https://www.twitter.com/Astri243/status/721601749761527808,2016-04-17 07:30:38,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721576487543971841,kabarberita,"Major earthquake rocks Ecuador, killing at least 41 - Channel News Asia https://t.co/EPszXgQf8a",https://www.twitter.com/kabarberita/status/721576487543971841,2016-04-17 05:50:15,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
1037524711494672385,TrangL36354380,@LeTrang2910 @SMTOWNGLOBAL Chị ơi mình cùng tên mà em cũng cmt bằng gif này luôn. Trùng hợp ghê,https://www.twitter.com/TrangL36354380/status/1037524711494672385,2018-09-06 02:15:42,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721676986800693248,artemydenisenko,Facebook activates Safety Check feature following major earthquake in Ecuador https://t.co/XiBplInkgd,https://www.twitter.com/artemydenisenko/status/721676986800693248,2016-04-17 12:29:36,donation_needs_or_offers_or_volunteering_services,yes,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services
1038267985427877890,DaeguYoongi_,Poor Yoongi he’s too small for this. 😂 https://t.co/CnBG2Vgz4I,https://www.twitter.com/DaeguYoongi_/status/1038267985427877890,2018-09-08 03:29:12,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721592761502138372,PhilstarNews,Powerful earthquake kills at least 41 in Ecuador https://t.co/LuWUHqHLtB https://t.co/iwAmZ9oyrH,https://www.twitter.com/PhilstarNews/status/721592761502138372,2016-04-17 06:54:55,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
1040365574453424128,NexusPrime14,@Liv3forever_xo @_cvjo @Necciomusic @iykekelvins @TeezySoSkep Lame.,https://www.twitter.com/NexusPrime14/status/1040365574453424128,2018-09-13 22:24:16,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721707109419741184,drewhopper1124,Damn we really pissed off Mother Nature “Dozens dead in Ecuador after 7.8-magnitude earthquake ”  https://t.co/0RipASDOLE,https://www.twitter.com/drewhopper1124/status/721707109419741184,2016-04-17 14:29:18,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721500414420463616,WAGGNews,"#Breaking: Bridge collapses in #Guayaquil, #Ecuador, following earthquake – @elangelazul https://t.co/RydXWlhD79",https://www.twitter.com/WAGGNews/status/721500414420463616,2016-04-17 00:47:58,infrastructure_and_utilities_damage,yes,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage
721602408309211137,whxfc,@westhamtransfer dare i say thank god?,https://www.twitter.com/whxfc/status/721602408309211137,2016-04-17 07:33:15,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1037524200746110977,mxnseokie_,@SMTOWNGLOBAL me TRADUCEN,https://www.twitter.com/mxnseokie_/status/1037524200746110977,2018-09-06 02:13:40,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721643538388127744,Tiago_Caucasus,Sending my symbolic (virtual) solidarity to Ecuador Ecuador earthquake: death toll rises after 7.8-magnitude quake https://t.co/VIKgETkKyV,https://www.twitter.com/Tiago_Caucasus/status/721643538388127744,2016-04-17 10:16:41,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
1040316791262724097,KonaBean5,@chloecopley_05 Awww.... This made me smile. My baby of 13 years went to heaven last Saturday. https://t.co/rID1zVmBHl,https://www.twitter.com/KonaBean5/status/1040316791262724097,2018-09-13 19:10:25,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721901928246960128,steve_sez_3MTA3,@OsoFromELP I'd like to see it. I haven't seen ACDC in the US since 1988 at the EP colosseum. Mooned by Angus is something special,https://www.twitter.com/steve_sez_3MTA3/status/721901928246960128,2016-04-18 03:23:26,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721642139604508672,ESMART234,"Earthquake: Disaster hit Ecuador, kills about 77: An earthquake of 7.8 magnitude has killed at least 77 people... https://t.co/m5K2QpQber",https://www.twitter.com/ESMART234/status/721642139604508672,2016-04-17 10:11:08,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721608135241170944,SampatGole,"Powerful earthquake hits Ecuador, at least 77 dead so far; President Rafael Correa declares national emergency... https://t.co/JmC40V87Fq",https://www.twitter.com/SampatGole/status/721608135241170944,2016-04-17 07:56:00,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721676575213793284,CarlDanielSonwu,why the fuck?? coz he doesn't score? am guessing u dnt watch our games @nwafor_stephen @FCBarcelona,https://www.twitter.com/CarlDanielSonwu/status/721676575213793284,2016-04-17 12:27:58,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040427522280902656,ThatDeborahGirl,@MarianKlatt @Smally1969 @BeardedGenius Not for me. I thought the idea of fish swimming through a house scary. How… https://t.co/SEegOA81LM,https://www.twitter.com/ThatDeborahGirl/status/1040427522280902656,2018-09-14 02:30:26,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721564618791858177,bechaiba2mbakal,7.8 magnitude earthquake hit Ecuador day after 7.2 earthquake hits japan. https://t.co/uWwlrxSwP7,https://www.twitter.com/bechaiba2mbakal/status/721564618791858177,2016-04-17 05:03:05,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721492931895562242,NBCLA,"JUST IN: Preliminary 7.4-magnitude earthquake strikes 8 miles NW of Pedernales, Ecuador, according to USGS. https://t.co/YAHoxtqExv",https://www.twitter.com/NBCLA/status/721492931895562242,2016-04-17 00:18:14,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721665244091822080,damycool,"#prayforecuador I pray for my friends in Ecuador, a big earthquake happend... so much people are… https://t.co/O3NcJjfo32",https://www.twitter.com/damycool/status/721665244091822080,2016-04-17 11:42:56,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721582578247946240,apricotsushi,@flowermiko Aw I'm sure he's very resilient! Fingers crossed there aren't any bad earthquakes anytime soon,https://www.twitter.com/apricotsushi/status/721582578247946240,2016-04-17 06:14:27,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721565340166070273,realamericadrew,@opinionsamerica #VoteTrumpNY #MakeAmericaGreatAgain #Trump2016 #presidenttrump #ColoradoProtest #foxnews #trump2016 #AllLivesMatter,https://www.twitter.com/realamericadrew/status/721565340166070273,2016-04-17 05:05:57,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721581132395884544,Saxyboy17,@AnthonyBialy @acdc ok sorry. I read that wrong. Rediculous getting Axel in. I'm glad they've already been to Perth. Brian is irreplaceable,https://www.twitter.com/Saxyboy17/status/721581132395884544,2016-04-17 06:08:42,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040340287149826048,LindsayMattz,@katemattz @chloecopley_05 Omg my heart are you kidding,https://www.twitter.com/LindsayMattz/status/1040340287149826048,2018-09-13 20:43:47,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721696608451223553,heathersimmons,@TeamRubiconUK Would portable through-the-earth comms gear help in this situation? https://t.co/ByFypl4oiN Will also email you spec sheet.,https://www.twitter.com/heathersimmons/status/721696608451223553,2016-04-17 13:47:34,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721711482161901572,follownewsnow,#vicenews A powerful earthquake has killed at least 77 people in Ecuador: https://t.co/WB5meFakI0 https://t.co/FYhjaSTSEV  @FollowNewsNow,https://www.twitter.com/follownewsnow/status/721711482161901572,2016-04-17 14:46:40,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721716226926518273,hecteneo,BBC News - Ecuador earthquake of 7.8 magnitude kills dozens https://t.co/ilofHGGk8Z,https://www.twitter.com/hecteneo/status/721716226926518273,2016-04-17 15:05:31,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
1040287769019469826,corinnethedoll,@KieraJoiner @MackRy24 And 8 hrs is an understatement... we shoot for 9 hrs / day,https://www.twitter.com/corinnethedoll/status/1040287769019469826,2018-09-13 17:15:06,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721669292555706369,Brainyrules,"At least 77 people killed and hundreds injured in powerful Ecuador earthquake https://t.co/um7R2sSuku https://t.co/viKUJzDZQ0""",https://www.twitter.com/Brainyrules/status/721669292555706369,2016-04-17 11:59:01,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721626808416866304,zeroLATliving,"77 killed, hundreds hurt in Ecuador's 7.8 earthquake  https://t.co/7JgmQkIMFx",https://www.twitter.com/zeroLATliving/status/721626808416866304,2016-04-17 09:10:12,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721686324357566464,Davis_Cetris,#Davis256 Ecuador earthquake: death toll rises following 7.8-magnitude quake - latest developments https://t.co/20vaIlkvRS,https://www.twitter.com/Davis_Cetris/status/721686324357566464,2016-04-17 13:06:42,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721920911998193664,Juanchezz,"@tebanstandup @Mela2084 Esta época es típica de bromas: ""Shhhhh, lo sienten? Está temblando, lo sienten?"" Y ver las caras de angustia 😂",https://www.twitter.com/Juanchezz/status/721920911998193664,2016-04-18 04:38:52,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721589458827501569,cachejobscom,"#jobs # #Major earthquake rocks Ecuador, killing at least 41:              #President Rafael Correa declared a... https://t.co/x6UDmpxAgM",https://www.twitter.com/cachejobscom/status/721589458827501569,2016-04-17 06:41:48,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721580691926810624,ChefVictor_,⚡️ “Ecuador rocked by 7.8-magnitude earthquake ”  https://t.co/DmhL1OewPe,https://www.twitter.com/ChefVictor_/status/721580691926810624,2016-04-17 06:06:57,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721667969504395265,agustkyun,@Real_Liam_Payne can I go to your house,https://www.twitter.com/agustkyun/status/721667969504395265,2016-04-17 11:53:46,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721580242083557376,flowermiko,"@apricotsushi so it takes a lot to rock him off his couch when watching TV or bed. Ah, I miss him &lt;3",https://www.twitter.com/flowermiko/status/721580242083557376,2016-04-17 06:05:10,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721589828798668801,notearstori,@PopCrave #PrayForEcuador,https://www.twitter.com/notearstori/status/721589828798668801,2016-04-17 06:43:16,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721695419789656064,dragonero2014,Ecuador earthquake of 7.8 magnitude kills dozens - BBC News https://t.co/yGJeKBlbQ2 via @YouTube,https://www.twitter.com/dragonero2014/status/721695419789656064,2016-04-17 13:42:51,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721640354160599041,katrixxxy,"WELCOME TO CONFAM BLOG: Powerful Ecuador earthquake leaves 77 people dead https://t.co/kbGugNGzEF,.,.,....,.",https://www.twitter.com/katrixxxy/status/721640354160599041,2016-04-17 10:04:02,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
1040148303956963328,wxlfcreeper,@AndyLeeman91 this made me so happy! 😂,https://www.twitter.com/wxlfcreeper/status/1040148303956963328,2018-09-13 08:00:55,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721681110959202305,1stBreakingNews,The tourist coastal resort city of #Pedernales #Ecuador has been heavily affected by 7.8m #earthquake https://t.co/NMYWf43JbJ,https://www.twitter.com/1stBreakingNews/status/721681110959202305,2016-04-17 12:45:59,infrastructure_and_utilities_damage,yes,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage
721251083163607040,Manisha_P6,.@sunopal7 Please sleep warm&amp;nice. I look forward to talking to you more :) Nighty night. Sugary dreams and starry nights to you. xx,https://www.twitter.com/Manisha_P6/status/721251083163607040,2016-04-16 08:17:13,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721580788161114112,AnthonyBialy,@Saxyboy17 What are you talking about? I'm mad @acdc replaced Brian.,https://www.twitter.com/AnthonyBialy/status/721580788161114112,2016-04-17 06:07:20,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721638168638959616,Carycarll,https://t.co/8KEALCTi5j Retweeted https://t.co/6qQ1UB8TUz,https://www.twitter.com/Carycarll/status/721638168638959616,2016-04-17 09:55:21,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721691784632471552,AllPunisher,I am the #Punisher. https://t.co/jRmxfQje5P,https://www.twitter.com/AllPunisher/status/721691784632471552,2016-04-17 13:28:24,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721463160180457472,HeyNigga19,@NICKIMINAJ I still didn't see 😭,https://www.twitter.com/HeyNigga19/status/721463160180457472,2016-04-16 22:19:56,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721714895989792768,JayQPublic,"@HeimishCon @WhiteHouse @POTUS   We're net zero on illegals gaining entrance, bro.",https://www.twitter.com/JayQPublic/status/721714895989792768,2016-04-17 15:00:14,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721704590006218754,stef92320,"Many roads are out of order in epicenter Manabí region, Ecuador #quake https://t.co/fbhzYNeLwQ",https://www.twitter.com/stef92320/status/721704590006218754,2016-04-17 14:19:17,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721623195439079424,erin_mcneal,"77 killed, hundreds hurt in Ecuador's 7.8 earthquake: More than 500 people were injured by the earthquake that rocked central Ecuador...",https://www.twitter.com/erin_mcneal/status/721623195439079424,2016-04-17 08:55:51,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721717176487567360,opulentfenty,@LOHANTHONY lmao,https://www.twitter.com/opulentfenty/status/721717176487567360,2016-04-17 15:09:18,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040108502377672704,Ag_hernandez33,@youngggerald_ @eggandsachas LMFAO,https://www.twitter.com/Ag_hernandez33/status/1040108502377672704,2018-09-13 05:22:45,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
731490616266264576,chot3579,@propgoluxury Like,https://www.twitter.com/chot3579/status/731490616266264576,2016-05-14 14:25:28,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721734443828977665,sarahecarpenter,@kourtneykardash @lilliegashley,https://www.twitter.com/sarahecarpenter/status/721734443828977665,2016-04-17 16:17:55,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721664687348314112,Avril_Pakistan,First such a strong earthquake in Japan &amp; now Ecuador... ὤFὉAὤF #PrayFortheWorld,https://www.twitter.com/Avril_Pakistan/status/721664687348314112,2016-04-17 11:40:44,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721739797790908416,simon19648,@gejk80 @TRUblueROB tomorrow?,https://www.twitter.com/simon19648/status/721739797790908416,2016-04-17 16:39:11,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
